Order ID,Product ID_def,Customer ID_def,Country,Region,State_def,City_def,Postal Code_def,Order Date_def,Ship Date_def,Ship Mode_def,Sales_def,Profit_def,Discount_def,Quantity_def,Segment_def,Customer Name_def,Category_def,Sub-Category_def,Order Month,Order Year,Order Quarter,Days between order date and shipping date,Order Day Type,Order Week,Order Day of the Week
US-2013-115819,TEC-PH-10004700,JO-15280,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-04-20,2013-04-25,SECOND CLASS,39.96000000000001,12.986999999999997,0.2,5.0,CONSUMER,Jas O'Carroll,TECHNOLOGY,PHONES,April,2013,2,5,Weekend,16,Saturday
US-2013-115819,OFF-AR-10000823,JO-15280,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-04-20,2013-04-25,SECOND CLASS,5.46,1.5288000000000002,0.0,3.0,CONSUMER,Jas O'Carroll,OFFICE SUPPLIES,ART,April,2013,2,5,Weekend,16,Saturday
US-2013-115819,OFF-AR-10004456,JO-15280,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-04-20,2013-04-25,SECOND CLASS,73.2,21.228,0.0,5.0,CONSUMER,Jas O'Carroll,OFFICE SUPPLIES,ART,April,2013,2,5,Weekend,16,Saturday
US-2013-115819,OFF-BI-10000050,JO-15280,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-04-20,2013-04-25,SECOND CLASS,5.84,1.9709999999999996,0.2,1.0,CONSUMER,Jas O'Carroll,OFFICE SUPPLIES,BINDERS,April,2013,2,5,Weekend,16,Saturday
US-2013-115819,OFF-PA-10002377,JO-15280,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-04-20,2013-04-25,SECOND CLASS,22.72,10.223999999999998,0.0,4.0,CONSUMER,Jas O'Carroll,OFFICE SUPPLIES,PAPER,April,2013,2,5,Weekend,16,Saturday
US-2013-115819,OFF-BI-10000591,JO-15280,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-04-20,2013-04-25,SECOND CLASS,9.336,3.2675999999999994,0.2,3.0,CONSUMER,Jas O'Carroll,OFFICE SUPPLIES,BINDERS,April,2013,2,5,Weekend,16,Saturday
CA-2011-113579,OFF-PA-10001457,KD-16345,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-12-13,2011-12-15,SECOND CLASS,90.24,41.51039999999999,0.0,6.0,CONSUMER,Katherine Ducich,OFFICE SUPPLIES,PAPER,December,2011,4,2,Weekday,50,Tuesday
US-2011-151925,FUR-CH-10002961,KT-16465,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-09-26,2011-10-01,SECOND CLASS,145.568,0.0,0.2,2.0,CONSUMER,Kean Takahito,FURNITURE,CHAIRS,September,2011,3,5,Weekday,39,Monday
CA-2011-130813,OFF-PA-10002005,LS-17230,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-01-07,2011-01-09,SECOND CLASS,19.44,9.3312,0.0,3.0,CONSUMER,Lycoris Saunders,OFFICE SUPPLIES,PAPER,January,2011,1,2,Weekday,1,Friday
CA-2014-151071,OFF-BI-10002103,MB-18085,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-04-26,2014-04-30,SECOND CLASS,13.904,4.5188,0.2,2.0,CONSUMER,Mick Brown,OFFICE SUPPLIES,BINDERS,April,2014,2,4,Weekend,17,Saturday
CA-2012-168760,OFF-AP-10004532,MM-18280,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-09-22,2012-09-26,SECOND CLASS,61.44,16.5888,0.0,3.0,CORPORATE,Muhammed MacIntyre,OFFICE SUPPLIES,APPLIANCES,September,2012,3,4,Weekend,38,Saturday
CA-2014-134635,OFF-PA-10002254,NS-18640,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-04-16,2014-04-18,SECOND CLASS,79.14,36.404399999999995,0.0,3.0,CORPORATE,Noel Staavos,OFFICE SUPPLIES,PAPER,April,2014,2,2,Weekday,16,Wednesday
CA-2014-112431,TEC-AC-10001465,RW-19690,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-10-13,2014-10-15,SECOND CLASS,435.84,130.75199999999995,0.0,12.0,CONSUMER,Robert Waldorf,TECHNOLOGY,ACCESSORIES,October,2014,4,2,Weekday,42,Monday
CA-2014-112431,OFF-AR-10000940,RW-19690,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-10-13,2014-10-15,SECOND CLASS,5.88,1.5876,0.0,2.0,CONSUMER,Robert Waldorf,OFFICE SUPPLIES,ART,October,2014,4,2,Weekday,42,Monday
CA-2013-146633,OFF-BI-10003527,TG-21310,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-11-16,2013-11-18,SECOND CLASS,1016.792,381.297,0.2,1.0,CONSUMER,Toby Gnade,OFFICE SUPPLIES,BINDERS,November,2013,4,2,Weekend,46,Saturday
CA-2013-146633,OFF-BI-10002982,TG-21310,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-11-16,2013-11-18,SECOND CLASS,38.136,13.347599999999998,0.2,7.0,CONSUMER,Toby Gnade,OFFICE SUPPLIES,BINDERS,November,2013,4,2,Weekend,46,Saturday
CA-2011-147298,FUR-CH-10004886,AG-10300,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-26,2011-05-03,STANDARD CLASS,230.28000000000003,23.02799999999999,0.2,3.0,CORPORATE,Aleksandra Gannaway,FURNITURE,CHAIRS,April,2011,2,7,Weekday,17,Tuesday
CA-2011-147298,OFF-BI-10001525,AG-10300,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-26,2011-05-03,STANDARD CLASS,18.288,5.714999999999999,0.2,6.0,CORPORATE,Aleksandra Gannaway,OFFICE SUPPLIES,BINDERS,April,2011,2,7,Weekday,17,Tuesday
CA-2013-118913,OFF-AP-10000692,AS-10240,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-06-26,2013-06-30,STANDARD CLASS,60.81,17.0268,0.0,3.0,CONSUMER,Alan Shonely,OFFICE SUPPLIES,APPLIANCES,June,2013,2,4,Weekday,26,Wednesday
CA-2014-106824,OFF-FA-10001135,AT-10735,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-07-08,2014-07-12,STANDARD CLASS,5.9399999999999995,0.1188000000000002,0.0,3.0,CONSUMER,Annie Thurman,OFFICE SUPPLIES,FASTENERS,July,2014,3,4,Weekday,28,Tuesday
CA-2011-102652,FUR-FU-10000747,AY-10555,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-06,2011-04-12,STANDARD CLASS,91.96,15.633199999999988,0.0,2.0,CORPORATE,Andy Yotov,FURNITURE,FURNISHINGS,April,2011,2,6,Weekday,14,Wednesday
CA-2011-102652,FUR-FU-10001918,AY-10555,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-06,2011-04-12,STANDARD CLASS,33.11,12.912900000000004,0.0,7.0,CORPORATE,Andy Yotov,FURNITURE,FURNISHINGS,April,2011,2,6,Weekday,14,Wednesday
CA-2011-102652,OFF-PA-10003309,AY-10555,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-06,2011-04-12,STANDARD CLASS,19.44,9.3312,0.0,3.0,CORPORATE,Andy Yotov,OFFICE SUPPLIES,PAPER,April,2011,2,6,Weekday,14,Wednesday
CA-2011-102652,OFF-PA-10001977,AY-10555,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-06,2011-04-12,STANDARD CLASS,55.48,26.6304,0.0,1.0,CORPORATE,Andy Yotov,OFFICE SUPPLIES,PAPER,April,2011,2,6,Weekday,14,Wednesday
CA-2014-163405,OFF-AR-10003811,BN-11515,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-12-22,2014-12-26,STANDARD CLASS,6.63,1.7901,0.0,3.0,CONSUMER,Bradley Nguyen,OFFICE SUPPLIES,ART,December,2014,4,4,Weekday,52,Monday
CA-2014-163405,OFF-AR-10001246,BN-11515,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-12-22,2014-12-26,STANDARD CLASS,5.88,1.7051999999999996,0.0,2.0,CONSUMER,Bradley Nguyen,OFFICE SUPPLIES,ART,December,2014,4,4,Weekday,52,Monday
CA-2012-138219,OFF-PA-10000380,BP-11095,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-03-23,2012-03-30,STANDARD CLASS,33.36,16.68,0.0,4.0,CORPORATE,Bart Pistole,OFFICE SUPPLIES,PAPER,March,2012,1,7,Weekday,12,Friday
CA-2012-121188,OFF-ST-10001490,CB-12025,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-08-28,2012-09-04,STANDARD CLASS,892.35,267.7049999999999,0.0,5.0,CONSUMER,Cassandra Brandow,OFFICE SUPPLIES,STORAGE,August,2012,3,7,Weekday,35,Tuesday
CA-2012-121188,FUR-BO-10004695,CB-12025,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-08-28,2012-09-04,STANDARD CLASS,307.666,28.956799999999973,0.15,2.0,CONSUMER,Cassandra Brandow,FURNITURE,BOOKCASES,August,2012,3,7,Weekday,35,Tuesday
CA-2012-121188,OFF-ST-10000736,CB-12025,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-08-28,2012-09-04,STANDARD CLASS,728.82,29.15279999999997,0.0,9.0,CONSUMER,Cassandra Brandow,OFFICE SUPPLIES,STORAGE,August,2012,3,7,Weekday,35,Tuesday
CA-2012-121188,OFF-BI-10001617,CB-12025,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-08-28,2012-09-04,STANDARD CLASS,41.36,13.959,0.2,5.0,CONSUMER,Cassandra Brandow,OFFICE SUPPLIES,BINDERS,August,2012,3,7,Weekday,35,Tuesday
CA-2012-121188,TEC-PH-10003589,CB-12025,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-08-28,2012-09-04,STANDARD CLASS,43.176,15.1116,0.2,3.0,CONSUMER,Cassandra Brandow,TECHNOLOGY,PHONES,August,2012,3,7,Weekday,35,Tuesday
CA-2012-121188,FUR-FU-10003981,CB-12025,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-08-28,2012-09-04,STANDARD CLASS,4.16,1.7472000000000003,0.0,2.0,CONSUMER,Cassandra Brandow,FURNITURE,FURNISHINGS,August,2012,3,7,Weekday,35,Tuesday
CA-2012-121797,FUR-FU-10001876,CC-12145,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-01-30,2012-02-06,STANDARD CLASS,227.36,81.84959999999998,0.0,7.0,CONSUMER,Charles Crestani,FURNITURE,FURNISHINGS,January,2012,1,7,Weekday,5,Monday
CA-2012-121797,TEC-MA-10000488,CC-12145,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-01-30,2012-02-06,STANDARD CLASS,1919.976,215.99729999999977,0.2,3.0,CONSUMER,Charles Crestani,TECHNOLOGY,MACHINES,January,2012,1,7,Weekday,5,Monday
CA-2012-135580,OFF-PA-10000595,CL-12565,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-30,2013-01-03,STANDARD CLASS,68.52,31.5192,0.0,3.0,CONSUMER,ClayLudtke,OFFICE SUPPLIES,PAPER,December,2012,4,4,Weekend,52,Sunday
CA-2012-135580,OFF-ST-10000798,CL-12565,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-30,2013-01-03,STANDARD CLASS,74.94,14.238599999999996,0.0,3.0,CONSUMER,ClayLudtke,OFFICE SUPPLIES,STORAGE,December,2012,4,4,Weekend,52,Sunday
CA-2012-135580,TEC-MA-10004002,CL-12565,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-30,2013-01-03,STANDARD CLASS,2548.5600000000004,286.7129999999996,0.2,6.0,CONSUMER,ClayLudtke,TECHNOLOGY,MACHINES,December,2012,4,4,Weekend,52,Sunday
CA-2012-135580,OFF-EN-10003296,CL-12565,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-30,2013-01-03,STANDARD CLASS,271.44,122.148,0.0,3.0,CONSUMER,ClayLudtke,OFFICE SUPPLIES,ENVELOPES,December,2012,4,4,Weekend,52,Sunday
CA-2012-135580,TEC-PH-10004345,CL-12565,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-30,2013-01-03,STANDARD CLASS,287.88,35.985,0.2,3.0,CONSUMER,ClayLudtke,TECHNOLOGY,PHONES,December,2012,4,4,Weekend,52,Sunday
CA-2014-147844,OFF-PA-10003016,DD-13570,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-05-03,2014-05-07,STANDARD CLASS,15.7,7.0649999999999995,0.0,5.0,CONSUMER,Dorothy Dickinson,OFFICE SUPPLIES,PAPER,May,2014,2,4,Weekend,18,Saturday
CA-2014-147844,OFF-AR-10001615,DD-13570,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-05-03,2014-05-07,STANDARD CLASS,59.52,15.4752,0.0,3.0,CONSUMER,Dorothy Dickinson,OFFICE SUPPLIES,ART,May,2014,2,4,Weekend,18,Saturday
CA-2014-147844,OFF-PA-10002713,DD-13570,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-05-03,2014-05-07,STANDARD CLASS,34.4,15.823999999999998,0.0,5.0,CONSUMER,Dorothy Dickinson,OFFICE SUPPLIES,PAPER,May,2014,2,4,Weekend,18,Saturday
CA-2013-100944,OFF-EN-10001453,EH-13765,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-09-25,2013-09-29,STANDARD CLASS,304.9,143.30299999999997,0.0,5.0,CORPORATE,Edward Hooks,OFFICE SUPPLIES,ENVELOPES,September,2013,3,4,Weekday,39,Wednesday
CA-2013-100944,FUR-CH-10000988,EH-13765,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-09-25,2013-09-29,STANDARD CLASS,563.24,56.32400000000001,0.2,5.0,CORPORATE,Edward Hooks,FURNITURE,CHAIRS,September,2013,3,4,Weekday,39,Wednesday
US-2014-163300,OFF-BI-10004390,ES-14020,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-09-16,2014-09-22,STANDARD CLASS,2357.4880000000003,884.058,0.2,7.0,CONSUMER,Erica Smith,OFFICE SUPPLIES,BINDERS,September,2014,3,6,Weekday,38,Tuesday
US-2014-163300,TEC-PH-10001700,ES-14020,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-09-16,2014-09-22,STANDARD CLASS,369.544,32.335100000000025,0.2,7.0,CONSUMER,Erica Smith,TECHNOLOGY,PHONES,September,2014,3,6,Weekday,38,Tuesday
US-2014-163300,FUR-CH-10003396,ES-14020,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-09-16,2014-09-22,STANDARD CLASS,184.752,-20.78460000000001,0.2,3.0,CONSUMER,Erica Smith,FURNITURE,CHAIRS,September,2014,3,6,Weekday,38,Tuesday
CA-2012-149566,TEC-AC-10001266,GB-14530,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-05,2012-12-10,STANDARD CLASS,39.0,17.549999999999997,0.0,3.0,CORPORATE,George Bell,TECHNOLOGY,ACCESSORIES,December,2012,4,5,Weekday,49,Wednesday
CA-2012-149566,OFF-LA-10000452,GB-14530,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-05,2012-12-10,STANDARD CLASS,12.6,6.048,0.0,4.0,CORPORATE,George Bell,OFFICE SUPPLIES,LABELS,December,2012,4,5,Weekday,49,Wednesday
CA-2012-167745,OFF-AR-10003602,GB-14530,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-09-18,2012-09-23,STANDARD CLASS,11.68,5.489599999999999,0.0,2.0,CORPORATE,George Bell,OFFICE SUPPLIES,ART,September,2012,3,5,Weekday,38,Tuesday
CA-2012-167745,OFF-SU-10004782,GB-14530,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-09-18,2012-09-23,STANDARD CLASS,16.9,5.0699999999999985,0.0,2.0,CORPORATE,George Bell,OFFICE SUPPLIES,SUPPLIES,September,2012,3,5,Weekday,38,Tuesday
CA-2012-167745,FUR-FU-10001591,GB-14530,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-09-18,2012-09-23,STANDARD CLASS,24.4,10.248,0.0,2.0,CORPORATE,George Bell,FURNITURE,FURNISHINGS,September,2012,3,5,Weekday,38,Tuesday
CA-2011-106439,OFF-FA-10002975,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,11.34,5.2164,0.0,3.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,FASTENERS,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,OFF-ST-10003996,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,80.3,20.877999999999997,0.0,5.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,STORAGE,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,OFF-BI-10002571,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,15.968000000000002,5.389199999999999,0.2,2.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,BINDERS,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,OFF-PA-10000477,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,64.74000000000001,30.427800000000005,0.0,13.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,PAPER,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,OFF-BI-10004209,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,19.296,6.029999999999999,0.2,3.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,BINDERS,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,OFF-ST-10001963,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,405.64,12.16919999999999,0.0,4.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,STORAGE,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,FUR-CH-10003833,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,146.352,-9.147000000000006,0.2,3.0,CORPORATE,Greg Guthrie,FURNITURE,CHAIRS,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,TEC-AC-10004568,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,251.91,47.86289999999998,0.0,9.0,CORPORATE,Greg Guthrie,TECHNOLOGY,ACCESSORIES,October,2011,4,4,Weekday,44,Monday
CA-2011-106439,OFF-AR-10001419,GG-14650,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-10-31,2011-11-04,STANDARD CLASS,12.39,3.717,0.0,3.0,CORPORATE,Greg Guthrie,OFFICE SUPPLIES,ART,October,2011,4,4,Weekday,44,Monday
CA-2011-114125,OFF-LA-10004559,GH-14410,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-07-09,2011-07-13,STANDARD CLASS,2.88,1.4112,0.0,1.0,HOME OFFICE,Gary Hansen,OFFICE SUPPLIES,LABELS,July,2011,3,4,Weekend,27,Saturday
CA-2011-114125,OFF-BI-10003291,GH-14410,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-07-09,2011-07-13,STANDARD CLASS,41.904,14.142599999999996,0.2,6.0,HOME OFFICE,Gary Hansen,OFFICE SUPPLIES,BINDERS,July,2011,3,4,Weekend,27,Saturday
CA-2011-114125,OFF-ST-10001505,GH-14410,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-07-09,2011-07-13,STANDARD CLASS,23.92,4.066399999999998,0.0,4.0,HOME OFFICE,Gary Hansen,OFFICE SUPPLIES,STORAGE,July,2011,3,4,Weekend,27,Saturday
US-2011-165862,FUR-TA-10002855,GK-14620,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-07-13,2011-07-17,STANDARD CLASS,351.216,4.390199999999979,0.2,3.0,CORPORATE,Grace Kelly,FURNITURE,TABLES,July,2011,3,4,Weekday,28,Wednesday
CA-2013-161025,OFF-ST-10001932,GM-14440,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-12-04,2013-12-10,STANDARD CLASS,772.68,108.17520000000002,0.0,4.0,CONSUMER,Gary McGarr,OFFICE SUPPLIES,STORAGE,December,2013,4,6,Weekday,49,Wednesday
CA-2011-121664,OFF-BI-10003684,HP-14815,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-05-06,2011-05-10,STANDARD CLASS,140.736,52.776,0.2,8.0,HOME OFFICE,Harold Pawlan,OFFICE SUPPLIES,BINDERS,May,2011,2,4,Weekday,18,Friday
CA-2013-101189,OFF-ST-10004180,JB-15400,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-02-04,2013-02-09,STANDARD CLASS,93.02,3.720799999999997,0.0,2.0,CORPORATE,Jennifer Braxton,OFFICE SUPPLIES,STORAGE,February,2013,1,5,Weekday,6,Monday
US-2012-159513,TEC-MA-10003329,JD-15790,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-04-02,2012-04-09,STANDARD CLASS,71.976,24.2919,0.2,3.0,CONSUMER,John Dryer,TECHNOLOGY,MACHINES,April,2012,2,7,Weekday,14,Monday
CA-2013-154081,TEC-PH-10001918,JE-15610,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-05-23,2013-05-30,STANDARD CLASS,222.384,22.238400000000013,0.2,2.0,CORPORATE,Jim Epp,TECHNOLOGY,PHONES,May,2013,2,7,Weekday,21,Thursday
CA-2014-124261,OFF-AR-10003504,JE-15715,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-11-15,2014-11-20,STANDARD CLASS,34.24,9.929599999999995,0.0,8.0,CONSUMER,Joe Elijah,OFFICE SUPPLIES,ART,November,2014,4,5,Weekend,46,Saturday
CA-2012-157084,TEC-PH-10002922,JG-15160,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-19,2012-12-24,STANDARD CLASS,675.96,84.49499999999995,0.2,5.0,CONSUMER,James Galang,TECHNOLOGY,PHONES,December,2012,4,5,Weekday,51,Wednesday
CA-2012-157084,TEC-AC-10002049,JG-15160,United States,West,CALIFORNIA,LOS ANGELES,90049,2012-12-19,2012-12-24,STANDARD CLASS,1265.85,556.974,0.0,3.0,CONSUMER,James Galang,TECHNOLOGY,ACCESSORIES,December,2012,4,5,Weekday,51,Wednesday
CA-2014-118885,FUR-CH-10002880,JG-15160,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-12-30,2015-01-03,STANDARD CLASS,393.568,-44.276400000000024,0.2,4.0,CONSUMER,James Galang,FURNITURE,CHAIRS,December,2014,4,4,Weekday,1,Tuesday
CA-2014-118885,TEC-PH-10002563,JG-15160,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-12-30,2015-01-03,STANDARD CLASS,302.376,22.678200000000015,0.2,3.0,CONSUMER,James Galang,TECHNOLOGY,PHONES,December,2014,4,4,Weekday,1,Tuesday
US-2014-163657,OFF-BI-10000138,JL-15235,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-09-03,2014-09-07,STANDARD CLASS,18.72,6.552,0.2,5.0,CONSUMER,Janet Lee,OFFICE SUPPLIES,BINDERS,September,2014,3,4,Weekday,36,Wednesday
US-2014-163657,FUR-TA-10004607,JL-15235,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-09-03,2014-09-07,STANDARD CLASS,236.528,-2.9566000000000088,0.2,2.0,CONSUMER,Janet Lee,FURNITURE,TABLES,September,2014,3,4,Weekday,36,Wednesday
CA-2011-110849,TEC-MA-10002859,JL-15835,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-18,2011-04-23,STANDARD CLASS,287.968,97.1892,0.2,4.0,CONSUMER,John Lee,TECHNOLOGY,MACHINES,April,2011,2,5,Weekday,16,Monday
CA-2011-110849,OFF-AR-10002375,JL-15835,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-18,2011-04-23,STANDARD CLASS,13.12,3.8047999999999984,0.0,4.0,CONSUMER,John Lee,OFFICE SUPPLIES,ART,April,2011,2,5,Weekday,16,Monday
CA-2011-110849,OFF-AR-10000657,JL-15835,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-18,2011-04-23,STANDARD CLASS,10.75,3.547499999999999,0.0,5.0,CONSUMER,John Lee,OFFICE SUPPLIES,ART,April,2011,2,5,Weekday,16,Monday
CA-2011-110849,OFF-FA-10000134,JL-15835,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-04-18,2011-04-23,STANDARD CLASS,11.62,3.6022,0.0,2.0,CONSUMER,John Lee,OFFICE SUPPLIES,FASTENERS,April,2011,2,5,Weekday,16,Monday
CA-2014-162012,TEC-AC-10003832,KB-16240,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-07-12,2014-07-19,STANDARD CLASS,1287.45,244.61549999999988,0.0,5.0,CORPORATE,Karen Bern,TECHNOLOGY,ACCESSORIES,July,2014,3,7,Weekend,28,Saturday
CA-2014-162012,OFF-AP-10003040,KB-16240,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-07-12,2014-07-19,STANDARD CLASS,168.1,43.706,0.0,5.0,CORPORATE,Karen Bern,OFFICE SUPPLIES,APPLIANCES,July,2014,3,7,Weekend,28,Saturday
CA-2014-157448,FUR-FU-10003268,LC-16885,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-11-17,2014-11-21,STANDARD CLASS,119.94,23.987999999999996,0.0,3.0,CONSUMER,Lena Creighton,FURNITURE,FURNISHINGS,November,2014,4,4,Weekday,47,Monday
CA-2014-157448,FUR-FU-10001847,LC-16885,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-11-17,2014-11-21,STANDARD CLASS,12.419999999999998,4.4712,0.0,3.0,CONSUMER,Lena Creighton,FURNITURE,FURNISHINGS,November,2014,4,4,Weekday,47,Monday
CA-2014-126242,OFF-ST-10000675,MC-18100,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-11-20,2014-11-25,STANDARD CLASS,305.01,76.2525,0.0,9.0,CONSUMER,Mick Crebagga,OFFICE SUPPLIES,STORAGE,November,2014,4,5,Weekday,47,Thursday
CA-2014-126242,FUR-FU-10002685,MC-18100,United States,West,CALIFORNIA,LOS ANGELES,90049,2014-11-20,2014-11-25,STANDARD CLASS,18.7,7.106,0.0,1.0,CONSUMER,Mick Crebagga,FURNITURE,FURNISHINGS,November,2014,4,5,Weekday,47,Thursday
CA-2011-148614,OFF-PA-10002893,MV-17485,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-01-21,2011-01-26,STANDARD CLASS,19.36,9.2928,0.0,2.0,CONSUMER,Mark Van Huff,OFFICE SUPPLIES,PAPER,January,2011,1,5,Weekday,3,Friday
CA-2011-148614,FUR-FU-10003194,MV-17485,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-01-21,2011-01-26,STANDARD CLASS,19.3,5.789999999999999,0.0,2.0,CONSUMER,Mark Van Huff,FURNITURE,FURNISHINGS,January,2011,1,5,Weekday,3,Friday
CA-2013-147473,OFF-PA-10004782,NL-18310,United States,West,CALIFORNIA,LOS ANGELES,90049,2013-05-31,2013-06-04,STANDARD CLASS,38.88,18.6624,0.0,6.0,HOME OFFICE,Nancy Lomonaco,OFFICE SUPPLIES,PAPER,May,2013,2,4,Weekday,22,Friday
CA-2011-168305,OFF-LA-10003498,PL-18925,United States,West,CALIFORNIA,LOS ANGELES,90049,2011-11-01,2011-11-08,STANDARD CLASS,44.400000000000006,22.200000000000003,0.0,3.0,HOME OFFICE,Paul Lucas,OFFICE SUPPLIES,LABELS,November,2011,4,7,Weekday,44,Tuesday
